Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Nktr	ENSMUST00000035112.7	natural killer tumor recognition sequence 	2029	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.10	-0.11	0.78	2005, 2007, 2009, 2011
Acvr2a	ENSMUST00000063886.3	activin receptor IIA 	293	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.10	-0.21	0.53	2007, 2009, 2011
Drp2	ENSMUST00000153424.2	dystrophin related protein 2 	39	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.10	-0.22	0.85	2009, 2011
Onecut1	ENSMUST00000056006.10	one cut domain, family member 1 	487	1	0	1	0	0	0	0	0	1	mmu-miR-29a-3p	-0.10	-0.22	0.85	
Rbfox2	ENSMUST00000171751.2	RNA binding protein, fox-1 homolog (C. elegans) 2 	788	1	0	1	0	0	0	0	0	1	mmu-miR-29a-3p	-0.10	-0.13	0.56	2007, 2009, 2011
Nebl	ENSMUST00000028080.6	nebulette 	1082	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.10	-0.10	0.56	2007, 2009, 2011
Mier3	ENSMUST00000109272.3	mesoderm induction early response 1, family member 3 	680	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.10	-0.13	0.81	2007, 2009, 2011
Hlf	ENSMUST00000004051.7	hepatic leukemia factor 	348	1	0	0	1	1	0	1	0	0	mmu-miR-29a-3p	-0.10	-0.27	0.91	2007, 2009, 2011
Raph1	ENSMUST00000140485.2	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 	289	1	0	0	1	1	0	1	0	1	mmu-miR-29a-3p	-0.09	-0.23	0.86	2005, 2007, 2011
Trim56	ENSMUST00000054384.5	tripartite motif-containing 56 	1783	1	0	1	0	0	0	0	0	1	mmu-miR-29a-3p	-0.09	-0.09	0.47	
Kcnj12	ENSMUST00000089184.5	potassium inwardly-rectifying channel, subfamily J, member 12 	445	1	0	1	0	0	0	0	0	2	mmu-miR-29b-3p	-0.09	-0.15	0.78	2007
Gopc	ENSMUST00000105475.3	golgi associated PDZ and coiled-coil motif containing 	1074	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.09	-0.21	0.49	2007, 2009, 2011
Rfx5	ENSMUST00000107254.2	regulatory factor X, 5 (influences HLA class II expression) 	945	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.09	-0.09	ORF	
Tbck	ENSMUST00000169172.2	TBC1 domain containing kinase 	414	1	0	1	0	1	0	1	0	1	mmu-miR-29b-3p	-0.09	-0.62	0.49	
Rhobtb1	ENSMUST00000020101.6	Rho-related BTB domain containing 1 	93	1	1	0	0	0	0	0	0	0	mmu-miR-29a-3p	-0.09	-0.21	0.24	2009, 2011
Elmsan1	ENSMUST00000046266.7	ELM2 and Myb/SANT-like domain containing 1 	220	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.09	-0.10	0.54	2007, 2011
Etv6	ENSMUST00000081028.7	ets variant 6 	61	1	0	0	1	0	0	0	0	0	mmu-miR-29a-3p	-0.09	-0.39	0.92	2005, 2007, 2009, 2011
Sh3glb1	ENSMUST00000163279.1	SH3-domain GRB2-like B1 (endophilin) 	6534	1	1	0	0	0	0	0	0	1	mmu-miR-29a-3p	-0.09	-0.48	0.92	2007, 2009, 2011
Rras2	ENSMUST00000069449.5	related RAS viral (r-ras) oncogene homolog 2 	4798	1	0	0	1	0	0	0	0	0	mmu-miR-29a-3p	-0.09	-0.29	0.84	2009, 2011
Dennd2c	ENSMUST00000173206.2	DENN/MADD domain containing 2C 	49	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.09	-0.16	0.34	2005, 2009, 2011
Spty2d1	ENSMUST00000061639.7	SPT2, Suppressor of Ty, domain containing 1 (S. cerevisiae) 	96	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.09	-0.23	0.85	2007, 2011
Kdm4a	ENSMUST00000106406.3	lysine (K)-specific demethylase 4A 	1341	1	0	1	0	1	0	0	1	3	mmu-miR-29a-3p	-0.09	-0.16	0.74	2007, 2011
Cse1l	ENSMUST00000002790.8	chromosome segregation 1-like (S. cerevisiae) 	3849	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.08	-0.72	0.72	2011
Dcp2	ENSMUST00000025350.8	DCP2 decapping enzyme homolog (S. cerevisiae) 	434	1	0	0	1	0	0	0	0	2	mmu-miR-29a-3p	-0.08	-0.29	0.89	2005, 2007, 2009, 2011
Bahd1	ENSMUST00000036578.6	bromo adjacent homology domain containing 1 	147	1	0	1	0	1	0	0	1	0	mmu-miR-29a-3p	-0.08	-0.08	0.53	2005, 2007, 2009, 2011
H2bfm	ENSMUST00000059808.4	H2B histone family, member M 	9	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.08	-0.21	0.73	
Med28	ENSMUST00000118833.1	mediator complex subunit 28 	7190	1	0	1	0	1	0	0	1	1	mmu-miR-29b-3p	-0.08	-0.48	0.67	2009, 2011
Dcaf12	ENSMUST00000030145.8	DDB1 and CUL4 associated factor 12 	408	1	0	0	1	0	0	0	0	0	mmu-miR-29b-3p	-0.08	-0.31	0.89	2007, 2009, 2011
Brd3	ENSMUST00000028282.9	bromodomain containing 3 	296	2	0	2	0	0	0	0	0	0	mmu-miR-29a-3p	-0.08	-0.38	0.74	2009, 2011
Setd5	ENSMUST00000042889.6	SET domain containing 5 	1573	1	0	1	0	0	0	0	0	1	mmu-miR-29b-3p	-0.08	-0.08	0.73	2007, 2009, 2011
Aff4	ENSMUST00000060945.6	AF4/FMR2 family, member 4 	466	1	0	1	0	1	0	1	0	0	mmu-miR-29a-3p	-0.08	-0.21	0.73	2007, 2009, 2011
Rybp	ENSMUST00000101118.2	RING1 and YY1 binding protein 	75	1	0	1	0	0	0	0	0	1	mmu-miR-29a-3p	-0.08	-0.25	0.85	2005, 2007, 2009, 2011
Ccser2	ENSMUST00000090024.5	coiled-coil serine rich 2 	263	1	1	0	0	0	0	0	0	0	mmu-miR-29a-3p	-0.08	-0.17	0.38	2007, 2009, 2011
Wscd2	ENSMUST00000094452.3	WSC domain containing 2 	35	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.08	-0.08	0.51	2007, 2009, 2011
Sgms2	ENSMUST00000090246.4	sphingomyelin synthase 2 	321	1	1	0	0	0	0	0	0	2	mmu-miR-29a-3p	-0.08	-0.23	0.92	2011
Sike1	ENSMUST00000029447.6	suppressor of IKBKE 1 	631	1	0	0	1	2	1	1	0	2	mmu-miR-29b-3p	-0.07	-0.39	0.93	2007, 2009, 2011
Emc3	ENSMUST00000032425.5	ER membrane protein complex subunit 3 	383	1	0	1	0	0	0	0	0	1	mmu-miR-29b-3p	-0.07	-0.24	0.46	2009, 2011
Armc8	ENSMUST00000035043.6	armadillo repeat containing 8 	825	1	0	1	0	0	0	0	0	2	mmu-miR-29b-3p	-0.07	-0.10	0.38	2011
L3mbtl4	ENSMUST00000093007.4	l(3)mbt-like 4 (Drosophila) 	3	1	0	1	0	0	0	0	0	1	mmu-miR-29b-3p	-0.07	-0.07	0.75	2009, 2011
Tmem151b	ENSMUST00000180252.1	transmembrane protein 151B 	21	1	0	1	0	0	0	0	0	1	mmu-miR-29a-3p	-0.07	-0.07	0.74	2009, 2011
Btbd7	ENSMUST00000045652.6	BTB (POZ) domain containing 7 	1023	1	0	0	1	0	0	0	0	0	mmu-miR-29a-3p	-0.07	-0.08	0.76	2005, 2007
Tmem259	ENSMUST00000052885.8	transmembrane protein 259 	231	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.07	-0.07	0.37	2007, 2009, 2011
Sntb2	ENSMUST00000047425.3	syntrophin, basic 2 	169	1	0	0	1	0	0	0	0	0	mmu-miR-29b-3p	-0.07	-0.15	0.84	2007, 2009, 2011
Tmem132d	ENSMUST00000044441.6	transmembrane protein 132D 	19	1	1	0	0	0	0	0	0	0	mmu-miR-29b-3p	-0.07	-0.09	< 0.1	2007
Fbxo7	ENSMUST00000130320.2	F-box protein 7 	265	1	0	1	0	4	0	4	0	0	mmu-miR-29a-3p	-0.07	-0.27	0.61	
Slc7a11	ENSMUST00000029297.4	solute carrier family 7 (cationic amino acid transporter, y+ system), member 11 	57	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.07	-0.07	0.43	2007, 2009, 2011
Zmym2	ENSMUST00000022511.8	zinc finger, MYM-type 2 	1100	1	1	0	0	0	0	0	0	0	mmu-miR-29a-3p	-0.07	-0.28	0.66	2011
AI314180	ENSMUST00000102889.4	expressed sequence AI314180 	955	2	1	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.07	-0.25	0.94	
Dgkk	ENSMUST00000067410.8	diacylglycerol kinase kappa 	11	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.07	-0.07	0.62	2009, 2011
Vps36	ENSMUST00000033866.8	vacuolar protein sorting 36 (yeast) 	2780	1	0	1	0	0	0	0	0	1	mmu-miR-29a-3p	-0.07	-0.24	0.66	2007
Tnrc6b	ENSMUST00000067689.7	trinucleotide repeat containing 6b 	464	1	0	0	1	0	0	0	0	4	mmu-miR-29b-3p	-0.07	-0.07	0.88	2007, 2009, 2011
Pitpnm3	ENSMUST00000075258.7	PITPNM family member 3 	10	1	0	1	0	0	0	0	0	2	mmu-miR-29a-3p	-0.06	-0.07	0.65	2009, 2011
Klf13	ENSMUST00000063694.8	Kruppel-like factor 13 	96	1	0	0	1	1	0	0	1	3	mmu-miR-29b-3p	-0.06	-0.21	0.58	2005, 2007, 2011
Cuedc1	ENSMUST00000018522.7	CUE domain containing 1 	2362	1	0	1	0	0	0	0	0	2	mmu-miR-29a-3p	-0.06	-0.39	0.80	2011
Ino80d	ENSMUST00000097718.3	INO80 complex subunit D 	52	1	0	1	0	0	0	0	0	1	mmu-miR-29a-3p	-0.06	-0.07	0.58	2007, 2009, 2011
Asic1	ENSMUST00000023758.7	acid-sensing (proton-gated) ion channel 1 	53	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.06	-0.08	0.40	2007, 2009, 2011
B630005N14Rik	ENSMUST00000045235.5	RIKEN cDNA B630005N14 gene 	432	1	1	0	0	0	0	0	0	1	mmu-miR-29b-3p	-0.06	-0.50	0.92	2009, 2011
Slc1a2	ENSMUST00000080210.4	solute carrier family 1 (glial high affinity glutamate transporter), member 2 	383	1	0	1	0	1	0	0	1	0	mmu-miR-29a-3p	-0.06	-0.11	0.78	2005, 2007, 2011
Pcdha10	ENSMUST00000115659.4	protocadherin alpha 10 	47	1	1	0	0	0	0	0	0	0	mmu-miR-29a-3p	-0.06	-0.49	0.71	2005, 2007, 2009, 2011
Zfp704	ENSMUST00000041124.7	zinc finger protein 704 	246	1	1	0	0	1	0	1	0	2	mmu-miR-29a-3p	-0.06	-0.31	0.93	2009, 2011
Erc1	ENSMUST00000183703.2	ELKS/RAB6-interacting/CAST family member 1 	121	1	1	0	0	0	0	0	0	1	mmu-miR-29b-3p	-0.06	-0.15	0.92	2009, 2011
Chtf8	ENSMUST00000177068.2	CTF8, chromosome transmission fidelity factor 8 	192	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.06	-0.06	ORF	2007, 2009, 2011
Snx11	ENSMUST00000021246.3	sorting nexin 11 	875	1	0	1	0	2	0	1	1	0	mmu-miR-29a-3p	-0.06	-0.28	0.50	2005, 2007, 2009, 2011
Nfatc4	ENSMUST00000172271.2	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4 	406	1	0	1	0	0	0	0	0	1	mmu-miR-29a-3p	-0.06	-0.06	0.87	2005, 2007, 2009, 2011
Src	ENSMUST00000029175.8	Rous sarcoma oncogene 	1288	1	0	1	0	1	0	1	0	1	mmu-miR-29a-3p	-0.06	-0.10	0.33	2005, 2007, 2009, 2011
Rnf19a	ENSMUST00000022890.8	ring finger protein 19A 	205	1	1	0	0	0	0	0	0	0	mmu-miR-29a-3p	-0.06	-0.56	0.91	2007, 2009, 2011
Acer3	ENSMUST00000033020.8	alkaline ceramidase 3 	754	1	1	0	0	0	0	0	0	0	mmu-miR-29a-3p	-0.06	-0.30	< 0.1	2007, 2009, 2011
Rasal2	ENSMUST00000078308.7	RAS protein activator like 2 	577	1	0	1	0	0	0	0	0	1	mmu-miR-29a-3p	-0.06	-0.06	0.81	2011
Ppard	ENSMUST00000002320.9	peroxisome proliferator activator receptor delta 	404	1	0	1	0	0	0	0	0	1	mmu-miR-29a-3p	-0.06	-0.06	0.63	2005, 2007, 2009, 2011
Nova1	ENSMUST00000021438.6	neuro-oncological ventral antigen 1 	234	1	1	0	0	0	0	0	0	0	mmu-miR-29a-3p	-0.06	-0.43	0.92	2011
Pggt1b	ENSMUST00000025354.3	protein geranylgeranyltransferase type I, beta subunit 	430	1	0	1	0	0	0	0	0	1	mmu-miR-29a-3p	-0.06	-0.10	0.50	
Cnnm2	ENSMUST00000099373.5	cyclin M2 	538	1	0	1	0	2	0	0	2	2	mmu-miR-29a-3p	-0.05	-0.16	0.69	
Ptprk	ENSMUST00000166468.1	protein tyrosine phosphatase, receptor type, K 	824	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.05	-0.34	0.84	2005, 2007, 2009, 2011
Spry4	ENSMUST00000025295.6	sprouty homolog 4 (Drosophila) 	199	1	0	0	1	0	0	0	0	0	mmu-miR-29a-3p	-0.05	-0.21	0.93	2005, 2007, 2009, 2011
Paip2	ENSMUST00000041314.9	polyadenylate-binding protein-interacting protein 2 	8516	1	0	1	0	3	1	2	0	1	mmu-miR-29a-3p	-0.05	-2.28	0.89	2005, 2007, 2009, 2011
Dedd	ENSMUST00000111300.2	death effector domain-containing 	678	1	0	1	0	0	0	0	0	0	mmu-miR-29b-3p	-0.05	-0.19	0.72	2005, 2007, 2009, 2011
Dip2c	ENSMUST00000174552.2	DIP2 disco-interacting protein 2 homolog C (Drosophila) 	50	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.05	-0.64	0.85	2009, 2011
Me3	ENSMUST00000032856.7	malic enzyme 3, NADP(+)-dependent, mitochondrial 	328	1	1	0	0	0	0	0	0	0	mmu-miR-29a-3p	-0.05	-0.20	< 0.1	2009, 2011
Foxp1	ENSMUST00000113326.3	forkhead box P1 	1050	1	0	1	0	1	0	0	1	3	mmu-miR-29a-3p	-0.05	-0.25	0.81	2011
Camta1	ENSMUST00000097774.3	calmodulin binding transcription activator 1 	228	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.05	-0.05	0.80	2005, 2007, 2009, 2011
Hepacam	ENSMUST00000051839.7	hepatocyte cell adhesion molecule 	17	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.05	-0.06	0.57	2007, 2009, 2011
Dennd4a	ENSMUST00000038890.5	DENN/MADD domain containing 4A 	513	1	0	1	0	0	0	0	0	1	mmu-miR-29b-3p	-0.05	-0.14	0.76	2011
Ppargc1a	ENSMUST00000132734.2	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha 	191	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.05	-0.10	0.39	2005, 2007, 2011
Sfpq	ENSMUST00000030623.7	splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated) 	6136	1	1	0	0	1	0	1	0	2	mmu-miR-29a-3p	-0.05	-0.37	< 0.1	2005, 2007, 2009, 2011
Prr5l	ENSMUST00000163762.2	proline rich 5 like 	113	1	1	0	0	1	0	1	0	2	mmu-miR-29a-3p	-0.05	-0.58	< 0.1	2009, 2011
Hspa4l	ENSMUST00000077083.7	heat shock protein 4 like 	2273	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.05	-0.16	0.82	
D3Bwg0562e	ENSMUST00000061071.8	DNA segment, Chr 3, Brigham & Women's Genetics 0562 expressed 	21	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.05	-0.05	0.77	2007, 2009, 2011
Ubn2	ENSMUST00000160583.2	ubinuclein 2 	207	1	0	1	0	0	0	0	0	2	mmu-miR-29b-3p	-0.05	-0.10	0.73	2009, 2011
Ntrk3	ENSMUST00000039431.8	neurotrophic tyrosine kinase, receptor, type 3 	19	1	1	0	0	0	0	0	0	5	mmu-miR-29a-3p	-0.05	-0.07	0.44	
Fam131b	ENSMUST00000031891.9	family with sequence similarity 131, member B 	207	1	0	1	0	1	0	1	0	1	mmu-miR-29a-3p	-0.05	-0.09	0.59	2007, 2009, 2011
Ptprd	ENSMUST00000107289.3	protein tyrosine phosphatase, receptor type, D 	575	1	0	0	1	0	0	0	0	0	mmu-miR-29a-3p	-0.05	-0.16	0.92	2007, 2009, 2011
Nasp	ENSMUST00000030457.6	nuclear autoantigenic sperm protein (histone-binding) 	5454	3	1	2	0	0	0	0	0	0	mmu-miR-29a-3p	-0.05	-1.06	0.92	2005, 2007, 2009, 2011
Plekhf2	ENSMUST00000054776.3	pleckstrin homology domain containing, family F (with FYVE domain) member 2 	208	1	0	1	0	1	0	1	0	1	mmu-miR-29b-3p	-0.04	-0.49	0.89	2007, 2009, 2011
Ube2e3	ENSMUST00000028398.8	ubiquitin-conjugating enzyme E2E 3 	3174	1	0	1	0	2	0	2	0	4	mmu-miR-29a-3p	-0.04	-0.81	0.74	
Smpd3	ENSMUST00000067512.7	sphingomyelin phosphodiesterase 3, neutral 	40	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.04	-0.32	0.88	2005, 2007, 2009, 2011
Zfp609	ENSMUST00000159109.1	zinc finger protein 609 	200	1	0	1	0	0	0	0	0	2	mmu-miR-29a-3p	-0.04	-0.04	0.58	2011
Ubxn7	ENSMUST00000115151.3	UBX domain protein 7 	356	1	0	0	1	0	0	0	0	1	mmu-miR-29b-3p	-0.04	-0.24	0.82	2011
Trove2	ENSMUST00000159879.1	TROVE domain family, member 2 	122	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.04	-0.22	0.78	2009, 2011
Ide	ENSMUST00000131070.1	insulin degrading enzyme 	1142	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.04	-0.08	0.58	2009, 2011
Clmn	ENSMUST00000109937.2	calmin 	584	1	1	0	0	1	0	1	0	2	mmu-miR-29a-3p	-0.04	-0.21	0.92	2009, 2011
D16Ertd472e	ENSMUST00000114220.2	DNA segment, Chr 16, ERATO Doi 472, expressed 	108	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.04	-0.11	0.75	2009, 2011
Kcnh7	ENSMUST00000075052.4	potassium voltage-gated channel, subfamily H (eag-related), member 7 	5	1	0	1	0	1	0	1	0	0	mmu-miR-29a-3p	-0.04	-0.04	0.75	
4931428F04Rik	ENSMUST00000171788.2	RIKEN cDNA 4931428F04 gene 	57	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.04	-0.20	0.78	2009, 2011
Tmem167	ENSMUST00000161568.2	transmembrane protein 167 	3072	1	0	1	0	2	0	1	1	0	mmu-miR-29b-3p	-0.04	-0.51	0.52	2011
Tmem33	ENSMUST00000037918.6	transmembrane protein 33 	3570	1	0	1	0	1	0	1	0	0	mmu-miR-29a-3p	-0.04	-0.27	0.65	2009, 2011
Socs7	ENSMUST00000045540.3	suppressor of cytokine signaling 7 	64	2	0	2	0	0	0	0	0	2	mmu-miR-29a-3p	-0.03	-0.09	0.86	2009, 2011
Vps26b	ENSMUST00000034470.9	vacuolar protein sorting 26 homolog B (yeast) 	1731	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.03	-0.04	0.75	2007, 2009, 2011
Xylt1	ENSMUST00000032892.5	xylosyltransferase 1 	15	1	0	1	0	0	0	0	0	1	mmu-miR-29b-3p	-0.03	-0.05	0.50	2005, 2007
Dicer1	ENSMUST00000041987.6	dicer 1, ribonuclease type III 	545	1	1	0	0	0	0	0	0	0	mmu-miR-29a-3p	-0.03	-0.17	0.93	2005, 2007, 2009, 2011
Apc	ENSMUST00000115781.4	adenomatosis polyposis coli 	1914	1	1	0	0	0	0	0	0	0	mmu-miR-29a-3p	-0.03	-0.32	0.89	2009, 2011
Fgd4	ENSMUST00000161861.2	FYVE, RhoGEF and PH domain containing 4 	46	1	0	0	1	0	0	0	0	1	mmu-miR-29a-3p	-0.03	-0.23	0.93	
Gng2	ENSMUST00000160013.2	guanine nucleotide binding protein (G protein), gamma 2 	555	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.03	-0.30	0.84	2005, 2007, 2009, 2011
Fbxw2	ENSMUST00000028220.4	F-box and WD-40 domain protein 2 	1375	1	0	0	1	0	0	0	0	0	mmu-miR-29a-3p	-0.03	-0.27	0.92	2007, 2009, 2011
Fbxl20	ENSMUST00000103143.4	F-box and leucine-rich repeat protein 20 	170	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.03	-0.07	0.81	2009, 2011
Hip1r	ENSMUST00000000939.9	huntingtin interacting protein 1 related 	823	1	1	0	0	0	0	0	0	2	mmu-miR-29a-3p	-0.03	-0.04	< 0.1	2005, 2007, 2009, 2011
Kif3c	ENSMUST00000020999.5	kinesin family member 3C 	103	1	0	1	0	0	0	0	0	2	mmu-miR-29a-3p	-0.03	-0.71	0.60	2005, 2007, 2009, 2011
Ube2k	ENSMUST00000142407.2	ubiquitin-conjugating enzyme E2K 	1794	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.03	-0.31	0.81	2009, 2011
Ppp1r12b	ENSMUST00000045665.7	protein phosphatase 1, regulatory (inhibitor) subunit 12B 	2779	1	0	1	0	0	0	0	0	0	mmu-miR-29b-3p	-0.03	-0.03	0.34	2005, 2007
Helz	ENSMUST00000106746.2	helicase with zinc finger domain 	1110	1	0	1	0	1	0	1	0	0	mmu-miR-29a-3p	-0.03	-0.28	0.88	2007
Mlkl	ENSMUST00000056157.8	mixed lineage kinase domain-like 	33	1	1	0	0	1	0	1	0	0	mmu-miR-29b-3p	-0.03	-0.12	0.73	
Ipo9	ENSMUST00000041023.8	importin 9 	1060	1	1	0	0	0	0	0	0	1	mmu-miR-29a-3p	-0.03	-0.21	< 0.1	2007, 2009, 2011
Zfhx3	ENSMUST00000043896.9	zinc finger homeobox 3 	295	1	1	0	0	0	0	0	0	0	mmu-miR-29a-3p	-0.03	-0.03	< 0.1	2007, 2009, 2011
Myo18a	ENSMUST00000108375.3	myosin XVIIIA 	2564	1	0	1	0	1	0	1	0	2	mmu-miR-29a-3p	-0.03	-0.05	0.34	2007, 2009, 2011
Dlg2	ENSMUST00000107196.3	discs, large homolog 2 (Drosophila) 	11	2	2	0	0	0	0	0	0	0	mmu-miR-29a-3p	-0.03	-0.19	0.97	2007, 2009, 2011
Adam22	ENSMUST00000088761.5	a disintegrin and metallopeptidase domain 22 	155	1	0	0	1	0	0	0	0	0	mmu-miR-29a-3p	-0.03	-0.16	0.58	2009, 2011
Dclre1b	ENSMUST00000063502.7	DNA cross-link repair 1B, PSO2 homolog (S. cerevisiae) 	114	1	0	1	0	0	0	0	0	1	mmu-miR-29b-3p	-0.02	-0.28	0.61	2005, 2009, 2011
Erp44	ENSMUST00000030028.4	endoplasmic reticulum protein 44 	3073	1	1	0	0	1	0	1	0	0	mmu-miR-29b-3p	-0.02	-0.40	0.92	2007, 2009, 2011
Lpgat1	ENSMUST00000110855.2	lysophosphatidylglycerol acyltransferase 1 	2359	1	0	1	0	0	0	0	0	1	mmu-miR-29a-3p	-0.02	-0.03	0.62	2005, 2007, 2009, 2011
Bcl9l	ENSMUST00000074989.5	B cell CLL/lymphoma 9-like 	320	1	0	1	0	0	0	0	0	0	mmu-miR-29b-3p	-0.02	-0.09	0.75	2005, 2007
Sap30l	ENSMUST00000020826.5	SAP30-like 	4466	1	0	1	0	1	0	1	0	0	mmu-miR-29a-3p	-0.02	-0.38	0.80	
Rnf217	ENSMUST00000081989.7	ring finger protein 217 	754	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.02	-0.23	0.75	
Mapk10	ENSMUST00000112848.2	mitogen-activated protein kinase 10 	33	1	0	1	0	0	0	0	0	0	mmu-miR-29b-3p	-0.02	-0.13	0.79	2009, 2011
Metap2	ENSMUST00000047910.9	methionine aminopeptidase 2 	2658	1	0	1	0	1	0	0	1	0	mmu-miR-29a-3p	-0.02	-0.32	0.74	2007, 2009, 2011
Mmp16	ENSMUST00000029881.4	matrix metallopeptidase 16 	95	3	1	2	0	0	0	0	0	0	mmu-miR-29a-3p	-0.02	-0.68	> 0.99	
Wdfy3	ENSMUST00000053177.8	WD repeat and FYVE domain containing 3 	1336	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.02	-0.02	0.66	2005, 2007, 2011
U2surp	ENSMUST00000079659.6	U2 snRNP-associated SURP domain containing 	2101	1	0	1	0	0	0	0	0	0	mmu-miR-29b-3p	-0.02	-0.23	0.80	2007, 2009, 2011
Vps13a	ENSMUST00000068156.6	vacuolar protein sorting 13A (yeast) 	1288	1	0	1	0	0	0	0	0	1	mmu-miR-29b-3p	-0.02	-0.24	0.66	
Lsamp	ENSMUST00000099761.4	limbic system-associated membrane protein 	28	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.02	-0.06	0.61	
Kcnh5	ENSMUST00000042299.2	potassium voltage-gated channel, subfamily H (eag-related), member 5 	6	1	0	1	0	2	0	1	1	0	mmu-miR-29a-3p	-0.02	-0.10	0.46	
Ext1	ENSMUST00000077273.3	exostoses (multiple) 1 	425	1	0	1	0	0	0	0	0	3	mmu-miR-29a-3p	-0.02	-0.22	0.86	
Col1a2	ENSMUST00000031668.8	collagen, type I, alpha 2 	5625	1	0	0	1	0	0	0	0	1	mmu-miR-29b-3p	-0.01	-0.46	0.92	2005, 2007, 2009, 2011
Fyn	ENSMUST00000063091.7	Fyn proto-oncogene 	547	1	0	0	1	0	0	0	0	0	mmu-miR-29a-3p	-0.01	-0.18	0.93	2009, 2011
Rcc2	ENSMUST00000071169.3	regulator of chromosome condensation 2 	12432	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.01	-0.14	0.67	2005, 2007, 2011
Ccdc80	ENSMUST00000061050.5	coiled-coil domain containing 80 	8312	1	1	0	0	0	0	0	0	0	mmu-miR-29a-3p	-0.01	-0.49	0.35	2007, 2009, 2011
Pole3	ENSMUST00000030091.4	polymerase (DNA directed), epsilon 3 (p17 subunit) 	87	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.01	-0.14	0.42	2005, 2007
Pitpna	ENSMUST00000143219.2	phosphatidylinositol transfer protein, alpha 	3031	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.01	-0.11	0.44	2005, 2007, 2009, 2011
Arpp19	ENSMUST00000169492.2	cAMP-regulated phosphoprotein 19 	16301	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.01	-0.31	0.75	2007, 2009, 2011
Ank1	ENSMUST00000084038.5	ankyrin 1, erythroid 	8997	1	0	1	0	0	0	0	0	0	mmu-miR-29a-3p	-0.01	-0.11	0.70	2007, 2009, 2011
Trim24	ENSMUST00000031859.8	tripartite motif-containing 24 	61	1	0	1	0	0	0	0	0	1	mmu-miR-29a-3p	-0.01	-0.24	0.84	
Fkbp4	ENSMUST00000032508.5	FK506 binding protein 4 	7528	1	0	0	1	2	0	1	1	1	mmu-miR-29a-3p	-0.01	-0.48	0.86	2005, 2007, 2009, 2011
